model,sampler,seed,bs,lr,model_loc,fold,epoch,set_type,loss,fn,fp,tn,tp,acc,prec,rec,f1,voter
rob_base,sequential,44,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_44_bs16_lr1e-05_f5_v5,5,,dev,0.2847982817143202,56,104,567,70,0.7992471769134254,0.40229885057471265,0.5555555555555556,0.4666666666666666,5.0
rob_base,sequential,44,16,1e-05,,5,,test,,51,101,574,54,0.8051282051282052,0.34838709677419355,0.5142857142857142,0.41538461538461535,5.0
rob_base,sequential,44,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_44_bs16_lr1e-05_f5_v6,5,,dev,0.32195458289914003,82,77,593,36,0.7982233502538071,0.3185840707964602,0.3050847457627119,0.3116883116883117,6.0
rob_base,sequential,44,16,1e-05,,5,,test,,53,74,601,52,0.8371794871794872,0.4126984126984127,0.49523809523809526,0.45021645021645024,6.0
rob_base,sequential,44,16,1e-05,,5,,test,,45,101,574,60,0.8128205128205128,0.37267080745341613,0.5714285714285714,0.4511278195488721,maj_vote
rob_base,sequential,44,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_44_bs16_lr1e-05_f6_v0,6,,dev,,69,64,623,60,0.8370098039215687,0.4838709677419355,0.46511627906976744,0.47430830039525695,0.0
rob_base,sequential,44,16,1e-05,,6,,test,,87,58,591,45,0.8143405889884763,0.4368932038834951,0.3409090909090909,0.3829787234042553,0.0
rob_base,sequential,44,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_44_bs16_lr1e-05_f6_v1,6,,dev,,66,57,626,39,0.8439086294416244,0.40625,0.37142857142857144,0.3880597014925374,1.0
rob_base,sequential,44,16,1e-05,,6,,test,,85,45,604,47,0.8335467349551856,0.5108695652173914,0.3560606060606061,0.41964285714285715,1.0
rob_base,sequential,44,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_44_bs16_lr1e-05_f6_v2,6,,dev,,81,69,614,40,0.8134328358208955,0.3669724770642202,0.3305785123966942,0.3478260869565218,2.0
rob_base,sequential,44,16,1e-05,,6,,test,,79,73,576,53,0.8053777208706786,0.42063492063492064,0.4015151515151515,0.4108527131782946,2.0
rob_base,sequential,44,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_44_bs16_lr1e-05_f6_v3,6,,dev,,72,44,620,45,0.8514724711907811,0.5056179775280899,0.38461538461538464,0.4368932038834951,3.0
rob_base,sequential,44,16,1e-05,,6,,test,,86,61,588,46,0.8117797695262484,0.42990654205607476,0.3484848484848485,0.38493723849372385,3.0
rob_base,sequential,44,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_44_bs16_lr1e-05_f6_v4,6,,dev,,67,63,608,59,0.8368883312421581,0.48360655737704916,0.46825396825396826,0.4758064516129032,4.0
rob_base,sequential,44,16,1e-05,,6,,test,,86,53,596,46,0.8220230473751601,0.46464646464646464,0.3484848484848485,0.3982683982683983,4.0
rob_base,sequential,44,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_44_bs16_lr1e-05_f6_v5,6,,dev,0.30706134412502706,88,52,618,30,0.8223350253807107,0.36585365853658536,0.2542372881355932,0.3,5.0
rob_base,sequential,44,16,1e-05,,6,,test,,89,43,606,43,0.8309859154929577,0.5,0.32575757575757575,0.3944954128440367,5.0
rob_base,sequential,44,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_44_bs16_lr1e-05_f6_v6,6,,dev,0.24066214703023434,76,66,606,61,0.8244746600741656,0.48031496062992124,0.44525547445255476,0.4621212121212121,6.0
rob_base,sequential,44,16,1e-05,,6,,test,,94,58,591,38,0.8053777208706786,0.3958333333333333,0.2878787878787879,0.33333333333333337,6.0
rob_base,sequential,44,16,1e-05,,6,,test,,89,49,600,43,0.8233034571062741,0.4673913043478261,0.32575757575757575,0.3839285714285714,maj_vote
rob_base,sequential,44,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_44_bs16_lr1e-05_f7_v0,7,,dev,,63,57,626,42,0.8477157360406091,0.42424242424242425,0.4,0.411764705882353,0.0
rob_base,sequential,44,16,1e-05,,7,,test,,77,58,629,52,0.8345588235294118,0.4727272727272727,0.40310077519379844,0.4351464435146443,0.0
rob_base,sequential,44,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_44_bs16_lr1e-05_f7_v1,7,,dev,,76,52,631,45,0.8407960199004975,0.4639175257731959,0.371900826446281,0.41284403669724773,1.0
rob_base,sequential,44,16,1e-05,,7,,test,,78,54,633,51,0.8382352941176471,0.4857142857142857,0.3953488372093023,0.43589743589743585,1.0
rob_base,sequential,44,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_44_bs16_lr1e-05_f7_v2,7,,dev,,78,32,632,39,0.8591549295774648,0.5492957746478874,0.3333333333333333,0.4148936170212766,2.0
rob_base,sequential,44,16,1e-05,,7,,test,,81,51,636,48,0.8382352941176471,0.48484848484848486,0.37209302325581395,0.4210526315789474,2.0
rob_base,sequential,44,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_44_bs16_lr1e-05_f7_v3,7,,dev,,59,86,585,67,0.8180677540777918,0.43790849673202614,0.5317460317460317,0.4802867383512545,3.0
rob_base,sequential,44,16,1e-05,,7,,test,,63,100,587,66,0.8002450980392157,0.39759036144578314,0.5116279069767442,0.44745762711864406,3.0
rob_base,sequential,44,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_44_bs16_lr1e-05_f7_v4,7,,dev,,93,51,619,25,0.817258883248731,0.32894736842105265,0.211864406779661,0.25773195876288657,4.0
rob_base,sequential,44,16,1e-05,,7,,test,,80,55,632,49,0.8345588235294118,0.47115384615384615,0.3798449612403101,0.4206008583690987,4.0
rob_base,sequential,44,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_44_bs16_lr1e-05_f7_v5,7,,dev,0.20679812275004628,78,55,617,59,0.8355995055624228,0.5175438596491229,0.4306569343065693,0.47011952191235057,5.0
rob_base,sequential,44,16,1e-05,,7,,test,,77,66,621,52,0.8247549019607843,0.4406779661016949,0.40310077519379844,0.42105263157894735,5.0
rob_base,sequential,44,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_44_bs16_lr1e-05_f7_v6,7,,dev,0.25113600166514516,74,55,647,57,0.8451380552220888,0.5089285714285714,0.4351145038167939,0.4691358024691358,6.0
rob_base,sequential,44,16,1e-05,,7,,test,,78,59,628,51,0.8321078431372549,0.4636363636363636,0.3953488372093023,0.4267782426778242,6.0
rob_base,sequential,44,16,1e-05,,7,,test,,75,56,631,54,0.8394607843137255,0.4909090909090909,0.4186046511627907,0.45188284518828453,maj_vote
rob_base,sequential,44,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_44_bs16_lr1e-05_f8_v0,8,,dev,,71,76,607,50,0.8171641791044776,0.3968253968253968,0.4132231404958678,0.4048582995951417,0.0
rob_base,sequential,44,16,1e-05,,8,,test,,62,79,604,43,0.8210659898477157,0.3524590163934426,0.4095238095238095,0.3788546255506608,0.0
rob_base,sequential,44,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_44_bs16_lr1e-05_f8_v1,8,,dev,,77,51,613,40,0.8361075544174136,0.43956043956043955,0.3418803418803419,0.3846153846153846,1.0
rob_base,sequential,44,16,1e-05,,8,,test,,65,75,608,40,0.8223350253807107,0.34782608695652173,0.38095238095238093,0.3636363636363636,1.0
rob_base,sequential,44,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_44_bs16_lr1e-05_f8_v2,8,,dev,,65,70,601,61,0.8306148055207027,0.46564885496183206,0.48412698412698413,0.47470817120622566,2.0
rob_base,sequential,44,16,1e-05,,8,,test,,61,64,619,44,0.8413705583756346,0.4074074074074074,0.41904761904761906,0.4131455399061033,2.0
